1920,1080
x,y
800,659
800,659
800,659
800,659
800,660
800,660
800,659
801,659
801,659
802,658
803,658
803,658
804,658
804,658
805,658
805,658
805,659
805,659
806,659
806,660
806,659
806,660
807,660
807,660
807,660
808,660
809,661
809,660
810,660
811,659
811,658
811,658
811,658
812,659
812,659
813,659
813,660
815,661
816,661
817,660
817,660
818,660
818,658
817,658
818,657
818,656
818,655
820,654
820,654
820,654
820,654
820,653
820,651
822,655
822,655
822,655
822,656
823,657
822,656
823,657
822,656
822,657
822,665
822,668
822,670
822,674
823,671
822,671
822,673
821,671
822,667
823,668
823,668
823,668
822,668
823,668
823,668
826,681
826,685
827,688
827,689
829,690
