1920,1080
x,y
1254,228
1246,229
1239,231
1230,230
1220,229
1211,230
1203,230
1196,231
1190,231
1183,232
1091,238
1082,240
1074,240
1066,240
1058,241
1049,242
1040,241
1032,242
1024,243
1015,242
1006,243
999,246
990,248
981,250
973,252
964,254
955,256
946,257
936,260
928,262
919,265
909,267
901,269
892,271
883,272
877,274
836,282
825,283
815,285
806,283
797,289
787,289
777,293
658,325
647,326
636,331
625,332
615,336
603,338
592,340
582,343
571,346
560,349
549,350
539,354
527,356
515,354
503,357
492,362
480,366
469,368
456,368
445,371
434,376
422,378
408,380
397,382
384,385
374,388
270,412
258,417
246,421
234,424
222,426
208,431
196,434
184,438
174,441
110,467
98,465
85,468
72,469
60,471
48,473
37,476
26,478
21,481
15,487
