1920,1080
x,y
1255,1047
1262,1041
1268,1033
1270,1026
1274,1018
1278,1011
1283,1004
1287,997
1292,991
1296,984
1301,978
1304,972
1308,967
1312,960
1316,952
1321,944
1326,932
1330,920
1333,908
1337,895
1341,887
1346,873
1349,865
1353,854
1357,844
1361,835
1366,827
1371,815
1374,807
1379,800
1382,790
1386,781
1391,772
1395,763
1400,755
1404,747
1408,738
1412,731
1416,724
1420,716
1424,708
1428,701
1431,693
1435,684
1439,677
1443,671
1446,664
1450,658
1453,651
1455,644
1458,637
1461,630
1467,623
1472,617
1475,611
1479,604
1482,597
1485,590
1488,582
1491,578
1494,573
1497,566
1499,560
1501,554
1504,549
1506,542
1508,537
1511,531
1513,525
1514,520
1517,514
1519,507
1521,501
1523,496
1525,491
1526,483
1528,479
1530,474
1531,469
1533,461
1534,457
1536,451
1537,446
1538,442
1540,438
1542,434
1543,428
1544,424
1546,416
1547,411
1547,407
1549,404
1550,399
1550,395
1551,391
1552,386
1553,383
1553,377
1555,373
1556,369
1557,364
1558,361
1560,356
1561,352
1562,347
1563,344
1564,340
1566,336
1566,332
1568,328
1569,323
1570,319
1572,314
1573,309
1574,301
1575,299
1577,293
1577,294
1578,291
1579,287
1580,283
1581,277
1581,275
1582,274
1583,270
1584,267
1584,265
1585,262
1585,257
1585,252
1586,250
1586,248
1587,244
1587,242
1587,238
1587,235
1587,232
1587,229
1587,227
1587,224
1587,219
1587,216
1587,213
1587,210
1587,207
1587,204
1587,202
1587,199
1587,197
1587,193
1587,190
1587,187
1586,185
1587,183
1587,180
1587,177
1587,174
1586,172
1586,170
1586,167
1586,164
1586,161
1587,158
1587,155
1587,153
1587,150
1587,148
1587,144
1586,142
1586,140
1586,138
1585,135
1585,128
1585,128
1585,126
1585,124
1584,121
1584,119
1584,117
1584,115
1584,113
1583,110
1583,108
1582,106
1581,103
1581,101
1581,98
1581,95
1580,93
1580,91
1579,89
1578,87
1578,84
1577,82
1577,79
1576,77
1575,75
1575,72
1574,71
1573,69
1573,67
1572,65
1571,63
1570,61
1571,59
1570,57
1569,55
1569,53
1568,52
1568,51
1567,50
1566,49
1566,48
1566,46
1566,45
1565,44
1564,43
1564,43
1561,42
1562,41
1560,40
1560,40
1559,39
1559,38
1559,37
1559,36
1559,36
1558,34
1558,34
1558,32
1558,30
1558,29
1557,29
1555,28
1554,27
1554,26
1553,26
1553,25
1553,24
1553,23
1553,22
1552,21
1551,20
1550,19
1549,19
