1920,1080
x,y
1721,328
1720,327
1719,327
1719,327
1719,327
1718,327
1717,327
1716,327
1715,326
1715,326
1714,326
1714,326
1713,326
1712,326
1712,326
1711,326
1710,326
1709,326
1709,326
1708,326
1707,326
1706,326
1705,327
1705,327
1704,327
1703,327
1702,328
1702,327
1701,325
1700,324
1699,324
1698,323
1698,323
1697,323
1697,323
1696,324
1696,323
1695,324
1694,324
1693,324
1693,323
1692,323
1691,323
1691,322
1690,322
1690,321
1689,321
1688,321
1687,321
1687,321
1686,320
1685,320
1684,321
1682,321
1681,321
1681,320
1681,320
1680,320
1679,322
1679,323
1679,323
1678,321
1677,321
1676,321
1675,322
1675,323
1675,323
1674,322
1673,322
1672,321
1672,319
1671,319
1671,317
1670,316
1669,316
1668,317
1668,317
1667,317
1666,317
1665,315
1664,314
1662,316
1661,317
1660,317
1659,317
1657,317
1656,318
1655,318
1654,319
1653,317
1651,317
1650,316
1649,317
1647,317
1646,317
1644,317
1644,315
1642,315
1641,315
1640,315
1639,315
1637,316
1636,318
1635,319
1633,320
1631,320
1630,320
1628,319
1627,319
1625,319
1623,319
1622,319
1621,318
1620,318
1619,317
1618,318
1617,318
1616,318
1615,318
1613,318
1611,318
1610,318
1608,318
1606,317
1605,317
1604,316
1602,315
1600,315
1599,315
1596,315
1595,315
1594,315
1589,315
1582,315
1580,316
1578,316
1576,316
1574,315
1572,315
1570,316
1568,315
1567,315
1567,315
1565,315
1564,315
1564,315
1563,315
1561,315
1561,315
1559,314
1558,315
1557,315
1556,316
1555,316
1554,315
1554,316
1552,316
1552,316
1551,316
1550,316
1550,316
1550,317
1554,317
1556,316
1557,316
1557,316
1557,315
1557,314
1557,314
1556,314
1557,313
1557,313
1556,313
1555,313
1555,314
1555,314
1555,314
1554,314
1554,315
1553,316
1552,317
1551,316
1551,315
1550,315
1550,315
1550,315
1550,315
1551,315
1550,316
1548,316
1547,316
1546,317
1546,316
1546,315
1546,315
1547,315
1547,314
1547,314
1547,314
1547,314
1547,314
1547,313
1547,314
1547,314
1546,315
1546,314
1546,313
1546,313
1546,313
1546,313
1546,313
1546,313
1546,315
1546,316
1545,316
1545,315
1544,316
1543,317
1543,317
1542,317
1541,316
1541,316
1541,316
1540,316
1539,316
1537,314
1537,314
1536,313
1535,314
1534,315
1534,314
1533,314
1533,314
1532,313
1532,314
1531,314
1530,313
1528,314
1527,314
1527,314
1526,315
1525,315
1525,315
1524,314
1523,314
1522,314
1521,314
1520,312
1518,310
1517,310
1516,310
1515,310
1514,311
1511,312
1508,314
1507,314
1506,313
1505,312
1505,312
1497,311
1497,310
1497,310
1498,310
1497,310
1497,310
1496,309
1494,310
1494,309
1493,309
1491,309
1490,310
1489,310
1488,310
1486,310
1486,310
1485,310
1484,310
1484,310
1484,310
1483,310
1481,310
1480,310
1480,310
1479,311
1477,310
1476,310
1475,310
1476,311
1475,311
1474,310
1475,310
1474,310
1475,310
1475,310
1475,310
1474,310
1473,311
1472,311
1471,310
1470,310
