1920,1080
x,y
16,562
21,561
26,563
30,563
34,562
69,557
77,552
90,554
100,556
111,555
118,554
126,554
138,553
150,551
158,551
167,550
173,551
183,550
195,549
203,549
211,549
218,548
225,549
236,547
247,547
254,547
261,546
268,546
278,546
289,545
296,546
304,545
313,544
321,544
330,544
339,543
347,543
357,543
366,543
374,542
385,540
403,537
407,539
416,540
423,540
432,539
443,538
451,539
457,539
468,538
477,538
484,538
494,537
500,538
507,538
519,535
528,533
535,534
543,532
546,539
554,536
564,529
573,531
578,533
586,534
595,532
598,534
605,533
614,532
621,531
626,532
632,532
638,531
641,533
647,533
653,533
661,532
667,530
674,530
679,530
682,532
688,530
693,530
696,532
703,531
709,528
714,528
719,528
722,529
727,528
730,530
736,527
740,528
744,527
749,527
753,529
756,529
762,527
768,524
772,526
777,528
778,529
782,528
787,529
792,528
796,528
801,527
805,528
810,526
816,523
819,526
823,527
826,527
825,529
830,529
836,529
843,527
846,529
850,529
856,527
861,528
866,527
869,528
873,528
876,529
879,528
886,528
887,529
894,529
898,529
904,527
910,528
915,528
918,528
922,528
925,528
929,528
936,521
939,525
943,527
948,526
945,528
965,527
968,528
974,526
987,526
991,527
997,525
1000,526
1006,521
1009,524
1014,525
1017,526
1021,527
1025,524
1027,526
1034,525
1037,525
1041,527
1046,526
1051,525
1057,523
1062,525
1065,527
1068,526
1071,527
1076,524
1082,523
1085,526
1090,527
1092,528
1093,527
1106,527
1111,527
1113,528
1118,526
1122,524
1129,522
1133,523
1134,527
1139,526
1144,524
1149,524
1153,525
1157,526
1159,527
1165,520
1167,524
1171,524
1174,526
1178,527
1181,525
1182,527
1197,527
1203,526
1205,526
1209,527
1212,528
1214,528
1220,528
1225,527
1228,526
1231,528
1235,529
1240,528
1243,528
1247,528
1252,528
1255,527
1258,528
1261,530
1266,527
1270,528
1271,529
1271,530
1278,530
1280,531
1288,525
1293,514
1299,509
