3840,2160
x,y
550,1016
544,1021
544,1021
544,1022
539,1023
532,1025
529,1028
526,1027
516,1020
508,1022
500,1030
490,1025
484,1025
479,1028
464,1029
457,1030
451,1033
449,1036
446,1038
443,1041
437,1041
408,1040
409,1038
400,1039
388,1038
378,1037
376,1041
365,1040
362,1043
357,1043
255,1094
253,1095
253,1100
254,1106
254,1130
254,1137
254,1142
255,1144
255,1144
256,1141
257,1143
257,1144
257,1145
257,1145
258,1145
258,1145
257,1145
258,1145
258,1146
258,1146
258,1146
258,1147
258,1147
259,1146
258,1146
258,1145
258,1144
258,1143
258,1142
258,1142
258,1141
258,1138
258,1138
258,1137
258,1137
258,1138
258,1136
258,1135
258,1118
258,1127
259,1130
259,1133
259,1132
259,1133
258,1123
257,1111
257,1118
257,1118
257,1119
257,1121
257,1117
258,1131
258,1131
258,1136
258,1138
257,1141
260,1143
261,1143
261,1143
261,1142
262,1140
261,1138
262,1139
262,1127
262,1121
261,1117
261,1104
261,1100
