1920,1080
x,y
539,573
533,580
525,579
519,581
512,578
504,577
496,575
491,577
481,576
472,577
472,576
470,573
458,574
461,566
455,561
447,560
439,559
433,560
427,559
420,556
414,556
407,559
399,561
395,561
390,559
383,558
378,559
370,561
363,559
357,558
348,557
341,562
329,565
321,559
307,562
297,559
290,557
280,556
274,555
268,556
263,555
257,555
253,556
247,556
242,555
236,555
227,559
217,557
204,555
194,553
185,553
178,559
171,554
165,553
159,551
154,552
147,553
140,553
135,553
129,555
124,555
118,553
110,554
103,558
94,561
83,564
75,564
66,564
59,565
44,562
35,562
29,559
28,560
26,563
24,569
22,575
21,588
