1920,1080
x,y
1368,375
1366,375
1365,374
1364,374
1363,374
1362,373
1361,373
1359,373
1358,374
1359,373
1357,371
1354,370
1353,366
1352,365
1351,365
1350,364
1349,362
1348,361
1347,360
1344,358
1343,359
1342,359
1340,358
1339,358
1338,357
1336,357
1335,357
1334,355
1333,354
1331,353
1329,353
1328,352
1327,352
1326,350
1326,350
1325,350
1323,349
1321,348
1319,344
1318,345
1318,344
1316,345
1315,346
1315,345
1314,343
1310,343
1308,345
1308,344
1307,342
1306,340
1304,339
1303,336
1302,333
1301,333
1300,332
1299,332
1297,331
1295,331
1294,332
1294,333
1293,332
1292,332
1293,332
1293,329
1291,328
1291,326
1290,324
1289,324
1287,325
1286,325
1284,323
1283,322
1282,322
1281,323
1281,323
1280,324
1278,324
1277,324
1275,322
1274,322
1274,322
1272,320
1270,322
1269,321
1269,319
1268,318
1268,318
1267,319
1266,319
1266,316
1266,314
1267,312
1266,313
1264,312
1264,311
1263,309
1262,308
1261,307
1260,307
1259,306
1259,307
1258,308
1257,306
1256,304
1254,303
1253,302
1253,301
1252,300
1252,299
1251,299
1251,297
1251,297
1250,296
1248,296
1247,296
1247,296
1245,295
1245,294
1243,293
1242,296
1241,296
1240,295
1240,295
1239,296
1238,295
1237,295
1236,294
1235,293
1233,292
1233,290
1231,289
1231,287
1230,286
1229,283
1228,282
1228,282
1228,281
1227,282
1226,283
1225,282
1225,282
1224,282
1224,281
