1920,1080
x,y
1580,220
1579,221
1579,219
1579,219
1579,220
1578,223
1578,228
1578,226
1578,225
1577,223
1577,223
1577,226
1577,228
1577,229
1577,230
1577,230
1578,225
1579,225
1579,226
1579,225
1579,225
1578,226
1577,225
1577,224
1576,222
1576,220
1575,221
1574,222
1574,222
1573,222
1573,221
1573,221
1573,221
1573,217
1573,218
1572,220
1572,212
1572,211
1570,211
1570,218
1569,221
1567,222
1567,219
1567,219
1566,221
1565,221
1565,221
1565,221
1564,222
1564,221
1564,219
1564,218
1564,217
1564,215
