1920,1080
x,y
775,132
773,132
772,134
770,135
770,137
769,139
768,141
767,142
766,143
765,145
763,146
762,145
761,145
760,146
757,147
755,149
753,150
752,152
751,153
750,155
750,157
750,157
748,160
747,162
746,163
745,162
743,163
743,164
742,165
740,166
739,167
738,168
737,169
735,172
732,173
730,165
730,174
727,177
726,181
724,182
723,184
721,182
721,180
720,175
719,173
718,173
717,175
716,181
714,191
708,205
709,209
707,210
706,212
705,213
702,213
701,216
701,218
700,221
698,223
697,226
696,228
694,230
693,230
692,231
690,233
688,235
687,237
686,239
685,241
683,243
681,245
680,247
680,251
679,254
678,257
676,260
676,262
673,263
672,264
671,264
669,265
667,267
665,271
663,274
662,276
662,279
660,283
659,287
657,289
655,290
653,293
651,296
650,297
649,299
647,299
645,302
643,305
641,308
640,313
636,315
635,319
633,323
630,326
631,328
632,331
630,333
629,334
627,337
625,340
623,343
622,348
620,349
619,354
617,360
614,363
612,366
612,370
610,374
608,377
606,381
603,381
602,384
599,386
597,389
594,394
593,400
591,405
590,411
588,416
588,422
586,426
584,430
580,433
576,435
573,438
570,440
565,443
563,447
560,453
558,456
555,461
553,465
551,477
548,482
545,484
543,489
540,495
536,500
533,504
530,509
526,513
521,518
517,524
512,531
510,539
506,548
506,556
504,562
501,569
500,575
497,579
493,582
490,587
486,590
481,595
477,602
474,608
472,619
469,623
467,634
463,644
459,652
457,660
453,665
447,670
442,676
438,682
435,686
430,695
427,705
423,715
420,725
415,735
412,746
407,759
403,772
399,780
393,788
389,796
383,802
376,808
370,808
363,817
356,829
352,846
347,859
342,872
338,885
334,899
328,909
324,924
315,936
303,946
300,951
293,955
284,961
275,966
265,973
252,978
237,987
227,994
212,1000
207,1008
199,1015
191,1023
188,1028
180,1035
173,1041
166,1048
161,1054
