1920,1080
x,y
695,460
692,456
688,457
683,457
683,457
679,457
677,457
675,457
673,458
671,458
669,458
668,457
666,457
665,457
663,457
661,458
660,458
658,458
657,458
656,457
654,457
652,457
650,457
649,457
646,457
644,457
641,457
640,457
638,457
634,458
634,458
631,458
632,458
631,457
629,457
627,457
625,457
624,457
621,457
619,456
617,456
615,457
613,457
612,457
610,457
609,457
607,457
606,457
603,457
599,457
596,457
593,457
589,457
586,459
583,459
583,458
583,459
581,459
579,458
577,458
574,458
572,457
569,458
566,458
565,459
564,458
562,458
559,459
556,459
556,458
552,458
549,459
545,459
542,459
540,459
538,459
536,460
535,461
533,460
529,459
527,460
524,460
521,460
519,460
517,459
515,460
513,460
510,460
507,459
505,460
501,459
497,460
494,460
491,460
488,460
487,460
485,460
482,459
479,459
475,460
473,460
469,460
466,460
464,460
461,460
457,460
454,459
449,460
444,460
441,461
439,461
436,461
433,461
431,461
427,461
422,462
419,462
417,462
413,462
410,461
407,461
402,462
397,462
393,463
389,463
386,462
383,462
378,462
373,463
370,463
365,463
361,462
356,462
349,462
343,464
338,464
336,464
331,464
326,465
322,464
317,464
312,464
307,465
300,465
295,466
289,465
283,466
277,467
273,467
266,466
260,466
253,467
248,468
241,468
235,468
229,468
224,468
217,467
211,469
203,469
197,469
190,469
184,469
180,470
174,470
166,471
158,472
152,472
145,473
138,473
131,473
125,473
118,474
111,473
105,474
98,475
91,476
84,476
78,476
71,476
64,477
58,476
51,476
45,477
38,478
31,479
28,479
25,478
21,478
18,478
14,477
11,479
