1920,1080
x,y
17,640
22,638
27,636
31,635
38,634
47,632
56,631
65,629
73,629
82,627
90,626
97,625
107,623
114,623
120,621
129,621
137,619
145,618
150,618
158,617
167,616
171,615
177,614
183,612
190,612
193,612
197,611
203,610
208,609
212,609
216,608
220,607
224,606
227,606
230,606
235,606
239,605
243,604
247,603
251,603
253,603
257,602
261,601
265,601
267,601
270,601
273,600
278,600
281,599
284,599
288,598
290,597
294,597
298,597
301,596
304,596
307,595
309,595
310,595
312,594
315,595
316,594
318,594
321,594
323,594
324,594
326,594
327,594
327,593
328,594
329,594
330,593
330,593
331,593
331,593
333,593
333,593
333,593
333,592
333,592
334,592
333,592
333,592
333,592
333,592
333,592
333,592
333,592
334,592
334,592
334,592
334,592
333,592
332,592
331,592
331,592
332,593
332,593
330,593
330,593
329,592
329,592
329,592
329,592
328,593
328,593
328,593
327,593
326,593
326,593
325,594
324,594
324,595
323,595
323,595
322,595
322,595
322,595
321,596
321,596
321,596
320,596
319,596
319,597
319,597
318,597
317,598
316,599
316,599
315,598
315,598
314,599
314,599
315,599
314,599
314,599
313,599
313,600
312,600
311,601
311,601
311,601
310,601
309,601
309,602
308,603
308,602
307,602
307,602
306,603
305,604
305,604
305,604
305,604
304,604
303,605
302,603
302,600
302,599
302,598
302,600
301,602
301,602
301,602
300,602
300,604
299,604
297,606
297,607
297,608
297,608
296,608
296,609
295,609
295,609
295,609
294,610
293,610
292,610
291,611
291,611
291,612
291,613
290,613
290,613
290,612
290,612
289,612
286,612
285,614
285,615
285,615
285,614
285,614
284,614
284,614
284,615
284,615
283,617
282,617
281,617
280,617
280,618
280,618
279,618
279,618
279,618
278,618
277,618
276,619
275,620
275,620
274,620
274,621
273,621
273,621
273,621
273,622
273,621
273,622
272,622
272,622
271,622
270,623
269,623
269,624
269,624
269,624
268,624
267,625
267,626
267,626
266,626
266,627
265,627
264,627
264,626
263,626
262,626
261,628
260,628
260,628
260,628
260,629
260,630
259,630
258,630
257,631
257,631
257,632
255,632
254,633
254,634
254,635
253,635
252,635
252,635
252,635
251,636
249,636
248,637
248,637
248,638
246,639
246,639
245,639
245,639
243,640
243,641
241,642
239,641
238,643
238,644
237,644
236,644
236,645
236,645
233,646
231,647
229,647
228,649
226,649
226,651
225,651
225,652
223,653
222,654
222,655
220,656
218,656
217,656
217,657
217,658
214,659
213,659
212,661
210,661
208,661
207,663
206,664
206,664
204,666
203,667
202,666
200,667
197,668
196,669
195,670
194,671
194,672
192,672
191,674
189,675
191,675
189,675
187,677
186,678
185,678
182,679
180,680
179,681
179,681
176,682
176,684
174,684
172,685
170,686
170,687
169,688
167,688
168,689
167,690
163,691
162,691
162,693
159,694
157,695
156,696
153,697
153,698
151,698
148,700
147,701
147,701
146,703
144,704
144,704
141,706
139,707
137,707
135,708
133,710
132,710
130,711
130,711
129,712
128,714
127,715
124,716
121,717
120,718
118,719
117,720
112,720
111,722
109,723
106,725
104,726
104,727
103,728
101,729
97,731
97,732
92,731
89,733
91,735
93,737
92,738
93,740
91,742
93,743
91,744
91,746
88,747
88,748
86,749
84,751
82,752
79,753
76,755
75,757
73,758
71,759
68,761
65,762
62,763
59,766
57,767
56,769
53,770
49,770
48,772
46,774
41,776
38,778
35,781
32,782
28,784
26,786
24,789
24,791
23,792
21,794
19,795
18,798
17,801
17,804
16,808
15,812
12,815
10,818
9,820
8,826
7,836
