3840,2160
x,y
3143,168
3124,170
3114,170
3103,166
3093,168
3086,166
2955,157
2947,161
2934,166
2914,162
2905,162
2896,159
2889,161
2857,164
2846,162
2836,159
2826,160
2815,161
2806,163
2765,162
2754,166
2746,163
2736,163
2725,163
2715,161
2706,163
2675,161
2666,160
2656,162
2646,160
2635,160
2624,158
2616,160
2607,162
2544,164
2532,162
2522,162
2511,162
2474,161
2463,160
2450,160
2437,156
2427,156
2416,159
2379,160
2367,162
2354,162
2342,162
2331,161
2319,160
2283,160
2271,161
2258,161
2245,162
2234,160
2223,160
2186,158
2175,161
2161,162
2149,161
2138,161
2126,162
2092,162
2082,164
2069,164
2057,163
2046,162
2035,163
2024,162
2006,161
1996,161
1985,161
1972,161
1960,162
1949,163
1938,164
1927,165
1910,166
1900,164
1889,165
1876,165
1865,164
1853,165
1841,165
1830,165
1814,163
1803,163
1792,164
1779,164
1767,163
1755,163
1744,164
1717,162
1706,161
1696,163
1682,163
1671,162
1659,163
1648,164
1638,164
1621,163
1611,162
1602,162
1589,163
1577,164
1565,162
1554,163
1543,163
1529,164
1518,162
1508,163
1495,163
1483,163
1471,163
1460,162
1449,163
1426,165
1415,165
1405,164
1394,166
1383,166
1373,166
1363,165
1354,166
1331,165
1322,165
1311,165
1300,166
1290,167
1280,165
1271,164
1260,166
1237,167
1229,166
1220,167
1211,166
1201,165
1191,166
1181,165
1171,165
1162,166
1140,168
1132,166
1122,166
1111,167
1102,166
1093,166
1083,166
1074,167
1065,168
1043,168
1034,168
1024,169
1014,168
1004,167
993,167
983,167
973,167
942,168
932,166
924,167
913,167
901,166
891,165
880,165
871,166
857,167
847,167
836,166
824,166
813,166
802,165
790,167
780,166
744,165
732,165
719,165
706,167
694,168
682,167
669,170
655,167
643,169
630,169
618,170
605,169
592,171
581,169
566,171
553,170
536,170
524,169
512,168
499,169
488,169
471,171
458,169
445,169
431,169
416,171
403,171
393,170
376,171
363,170
351,170
335,171
320,171
308,170
297,171
280,171
265,169
250,171
238,173
224,174
212,171
204,172
186,171
173,173
160,174
146,176
130,176
117,174
107,175
93,176
79,177
65,178
51,178
39,177
24,177
14,180
