1920,1080
x,y
20,437
24,431
28,425
32,422
36,420
42,419
51,418
58,416
67,415
74,414
83,413
90,412
99,410
106,408
116,407
123,406
132,405
138,402
146,401
154,400
163,399
172,397
181,396
189,394
197,392
205,391
214,389
225,389
233,388
242,386
251,385
260,384
268,384
277,381
286,379
293,377
303,376
312,375
320,374
329,374
338,372
346,371
354,369
362,369
371,368
380,366
388,364
396,364
405,363
412,362
421,361
430,360
436,360
444,359
453,357
459,357
467,356
476,355
484,354
490,354
499,352
507,352
514,351
522,350
530,350
537,349
545,347
552,346
561,346
568,344
574,345
581,344
589,343
597,343
604,342
611,341
617,339
624,338
633,338
640,337
648,336
654,335
661,333
668,333
676,332
684,331
691,332
696,333
704,333
711,331
719,330
727,330
734,329
741,329
747,331
755,330
762,330
771,330
777,332
783,330
790,330
797,331
803,330
808,330
816,330
822,331
829,330
836,331
843,330
849,331
857,329
863,330
870,330
875,329
882,329
888,326
894,326
899,325
905,325
911,324
916,323
922,322
928,322
933,326
938,324
943,324
949,323
955,322
960,324
964,322
969,322
973,324
978,323
982,326
986,329
990,324
994,323
999,323
1003,324
1007,322
1012,321
1016,322
1021,324
1025,326
1028,329
1034,330
1038,331
1043,330
1049,331
1054,331
1060,332
1066,335
1073,334
1078,335
1084,334
1089,335
1098,334
1105,333
1111,336
1116,338
1122,339
1131,340
1138,339
1144,339
1158,341
1161,341
1169,341
1175,341
1183,342
1190,342
1198,342
1207,342
1216,343
1223,343
1230,343
1239,345
1247,344
1255,344
1263,346
1271,346
1278,346
1286,348
1294,348
1302,349
1311,350
1319,349
1326,350
1334,351
1344,352
1352,353
1360,354
1370,354
1377,354
1383,356
1393,356
1400,357
1406,359
1413,360
1419,360
1427,361
1433,363
1443,363
1449,364
1456,365
1461,366
1468,366
1473,367
1478,367
1487,367
1496,368
1500,368
1507,368
1514,369
1528,371
1524,373
1528,375
1532,375
1538,376
1544,378
1551,379
1556,379
1562,380
1567,381
1573,381
1577,382
1584,384
1591,384
1599,386
1603,387
1609,386
1617,388
1625,391
1631,393
1639,394
1646,394
1653,394
1668,394
1673,395
1681,396
1682,398
1690,398
1696,399
1700,399
1704,400
1710,402
1714,402
1719,404
1728,406
1733,407
1739,408
1752,409
1753,409
1758,411
1762,410
1771,411
1778,411
1782,413
1791,414
1795,416
1794,418
1801,419
1810,421
1817,423
1825,423
1831,425
1837,426
1846,429
1851,429
1858,431
1864,432
1865,434
1873,435
1878,435
1883,436
1887,439
1894,443
1900,449
